location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
788805,"Boston - Chinatown","pm25",2.7,"µg/m³","2025-11-28T12:00:00Z","2025-11-28T07:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.9,"µg/m³","2025-11-28T13:00:00Z","2025-11-28T08:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.9,"µg/m³","2025-11-28T14:00:00Z","2025-11-28T09:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.7,"µg/m³","2025-11-28T15:00:00Z","2025-11-28T10:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-28T16:00:00Z","2025-11-28T11:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.4,"µg/m³","2025-11-28T17:00:00Z","2025-11-28T12:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-28T18:00:00Z","2025-11-28T13:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.5,"µg/m³","2025-11-28T19:00:00Z","2025-11-28T14:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2,"µg/m³","2025-11-28T20:00:00Z","2025-11-28T15:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.2,"µg/m³","2025-11-28T21:00:00Z","2025-11-28T16:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.4,"µg/m³","2025-11-28T22:00:00Z","2025-11-28T17:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.6,"µg/m³","2025-11-28T23:00:00Z","2025-11-28T18:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-29T00:00:00Z","2025-11-28T19:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.9,"µg/m³","2025-11-29T01:00:00Z","2025-11-28T20:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-29T02:00:00Z","2025-11-28T21:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.8,"µg/m³","2025-11-29T03:00:00Z","2025-11-28T22:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",2.4,"µg/m³","2025-11-29T04:00:00Z","2025-11-28T23:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.7,"µg/m³","2025-11-29T05:00:00Z","2025-11-29T00:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.6,"µg/m³","2025-11-29T06:00:00Z","2025-11-29T01:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.9,"µg/m³","2025-11-29T07:00:00Z","2025-11-29T02:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.9,"µg/m³","2025-11-29T08:00:00Z","2025-11-29T03:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.6,"µg/m³","2025-11-29T09:00:00Z","2025-11-29T04:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.6,"µg/m³","2025-11-29T10:00:00Z","2025-11-29T05:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
788805,"Boston - Chinatown","pm25",1.6,"µg/m³","2025-11-29T11:00:00Z","2025-11-29T06:00:00-05:00","America/New_York",42.349954,-71.059194,,,,"Unknown Governmental Organization","AirNow"
